0.000000e+00	1.000000e+00
9.990010e-04	9.978174e-01
1.998002e-03	9.956388e-01
2.997003e-03	9.934642e-01
3.996004e-03	9.912935e-01
4.995005e-03	9.891268e-01
5.994006e-03	9.869641e-01
6.993007e-03	9.848053e-01
7.992008e-03	9.826504e-01
8.991009e-03	9.804995e-01
9.990010e-03	9.783525e-01
1.098901e-02	9.762094e-01
1.198801e-02	9.740702e-01
1.298701e-02	9.719349e-01
1.398601e-02	9.698035e-01
1.498501e-02	9.676760e-01
1.598402e-02	9.655524e-01
1.698302e-02	9.634326e-01
1.798202e-02	9.613168e-01
1.898102e-02	9.592047e-01
1.998002e-02	9.570965e-01
2.097902e-02	9.549922e-01
2.197802e-02	9.528917e-01
2.297702e-02	9.507950e-01
2.397602e-02	9.487021e-01
2.497502e-02	9.466130e-01
2.597403e-02	9.445278e-01
2.697303e-02	9.424463e-01
2.797203e-02	9.403687e-01
2.897103e-02	9.382948e-01
2.997003e-02	9.362247e-01
3.096903e-02	9.341583e-01
3.196803e-02	9.320957e-01
3.296703e-02	9.300369e-01
3.396603e-02	9.279818e-01
3.496503e-02	9.259304e-01
3.596404e-02	9.238828e-01
3.696304e-02	9.218389e-01
3.796204e-02	9.197988e-01
3.896104e-02	9.177623e-01
3.996004e-02	9.157295e-01
4.095904e-02	9.137005e-01
4.195804e-02	9.116751e-01
4.295704e-02	9.096534e-01
4.395604e-02	9.076353e-01
4.495504e-02	9.056210e-01
4.595405e-02	9.036103e-01
4.695305e-02	9.016032e-01
4.795205e-02	8.995998e-01
4.895105e-02	8.976001e-01
4.995005e-02	8.956040e-01
5.094905e-02	8.936115e-01
5.194805e-02	8.916226e-01
5.294705e-02	8.896373e-01
5.394605e-02	8.876556e-01
5.494505e-02	8.856776e-01
5.594406e-02	8.837031e-01
5.694306e-02	8.817322e-01
5.794206e-02	8.797649e-01
5.894106e-02	8.778011e-01
5.994006e-02	8.758409e-01
6.093906e-02	8.738843e-01
6.193806e-02	8.719312e-01
6.293706e-02	8.699817e-01
6.393606e-02	8.680357e-01
6.493506e-02	8.660932e-01
6.593407e-02	8.641542e-01
6.693307e-02	8.622188e-01
6.793207e-02	8.602869e-01
6.893107e-02	8.583584e-01
6.993007e-02	8.564335e-01
7.092907e-02	8.545121e-01
7.192807e-02	8.525941e-01
7.292707e-02	8.506796e-01
7.392607e-02	8.487686e-01
7.492507e-02	8.468610e-01
7.592408e-02	8.449569e-01
7.692308e-02	8.430563e-01
7.792208e-02	8.411591e-01
7.892108e-02	8.392653e-01
7.992008e-02	8.373750e-01
8.091908e-02	8.354880e-01
8.191808e-02	8.336045e-01
8.291708e-02	8.317244e-01
8.391608e-02	8.298478e-01
8.491508e-02	8.279745e-01
8.591409e-02	8.261046e-01
8.691309e-02	8.242380e-01
8.791209e-02	8.223749e-01
8.891109e-02	8.205151e-01
8.991009e-02	8.186587e-01
9.090909e-02	8.168057e-01
9.190809e-02	8.149560e-01
9.290709e-02	8.131096e-01
9.390609e-02	8.112666e-01
9.490509e-02	8.094269e-01
9.590410e-02	8.075905e-01
9.690310e-02	8.057575e-01
9.790210e-02	8.039278e-01
9.890110e-02	8.021013e-01
9.990010e-02	8.002782e-01
1.008991e-01	7.984584e-01
1.018981e-01	7.966419e-01
1.028971e-01	7.948286e-01
1.038961e-01	7.930186e-01
1.048951e-01	7.912119e-01
1.058941e-01	7.894085e-01
1.068931e-01	7.876083e-01
1.078921e-01	7.858114e-01
1.088911e-01	7.840177e-01
1.098901e-01	7.822272e-01
1.108891e-01	7.804400e-01
1.118881e-01	7.786560e-01
1.128871e-01	7.768752e-01
1.138861e-01	7.750977e-01
1.148851e-01	7.733233e-01
1.158841e-01	7.715522e-01
1.168831e-01	7.697842e-01
1.178821e-01	7.680194e-01
1.188811e-01	7.662578e-01
1.198801e-01	7.644994e-01
1.208791e-01	7.627442e-01
1.218781e-01	7.609921e-01
1.228771e-01	7.592432e-01
1.238761e-01	7.574975e-01
1.248751e-01	7.557549e-01
1.258741e-01	7.540154e-01
1.268731e-01	7.522791e-01
1.278721e-01	7.505459e-01
1.288711e-01	7.488158e-01
1.298701e-01	7.470888e-01
1.308691e-01	7.453650e-01
1.318681e-01	7.436442e-01
1.328671e-01	7.419266e-01
1.338661e-01	7.402121e-01
1.348651e-01	7.385006e-01
1.358641e-01	7.367922e-01
1.368631e-01	7.350869e-01
1.378621e-01	7.333847e-01
1.388611e-01	7.316855e-01
1.398601e-01	7.299894e-01
1.408591e-01	7.282964e-01
1.418581e-01	7.266064e-01
1.428571e-01	7.249194e-01
1.438561e-01	7.232355e-01
1.448551e-01	7.215546e-01
1.458541e-01	7.198767e-01
1.468531e-01	7.182019e-01
1.478521e-01	7.165301e-01
1.488511e-01	7.148612e-01
1.498501e-01	7.131954e-01
1.508492e-01	7.115326e-01
1.518482e-01	7.098727e-01
1.528472e-01	7.082159e-01
1.538462e-01	7.065620e-01
1.548452e-01	7.049111e-01
1.558442e-01	7.032632e-01
1.568432e-01	7.016182e-01
1.578422e-01	6.999762e-01
1.588412e-01	6.983372e-01
1.598402e-01	6.967011e-01
1.608392e-01	6.950679e-01
1.618382e-01	6.934377e-01
1.628372e-01	6.918104e-01
1.638362e-01	6.901860e-01
1.648352e-01	6.885645e-01
1.658342e-01	6.869460e-01
1.668332e-01	6.853303e-01
1.678322e-01	6.837176e-01
1.688312e-01	6.821077e-01
1.698302e-01	6.805008e-01
1.708292e-01	6.788967e-01
1.718282e-01	6.772956e-01
1.728272e-01	6.756972e-01
1.738262e-01	6.741018e-01
1.748252e-01	6.725092e-01
1.758242e-01	6.709195e-01
1.768232e-01	6.693327e-01
1.778222e-01	6.677487e-01
1.788212e-01	6.661675e-01
1.798202e-01	6.645892e-01
1.808192e-01	6.630137e-01
1.818182e-01	6.614410e-01
1.828172e-01	6.598711e-01
1.838162e-01	6.583041e-01
1.848152e-01	6.567399e-01
1.858142e-01	6.551785e-01
1.868132e-01	6.536199e-01
1.878122e-01	6.520640e-01
1.888112e-01	6.505110e-01
1.898102e-01	6.489608e-01
1.908092e-01	6.474133e-01
1.918082e-01	6.458686e-01
1.928072e-01	6.443267e-01
1.938062e-01	6.427876e-01
1.948052e-01	6.412512e-01
1.958042e-01	6.397175e-01
1.968032e-01	6.381866e-01
1.978022e-01	6.366585e-01
1.988012e-01	6.351331e-01
1.998002e-01	6.336104e-01
2.007992e-01	6.320905e-01
2.017982e-01	6.305732e-01
2.027972e-01	6.290587e-01
2.037962e-01	6.275469e-01
2.047952e-01	6.260379e-01
2.057942e-01	6.245315e-01
2.067932e-01	6.230278e-01
2.077922e-01	6.215268e-01
2.087912e-01	6.200285e-01
2.097902e-01	6.185329e-01
2.107892e-01	6.170400e-01
2.117882e-01	6.155497e-01
2.127872e-01	6.140621e-01
2.137862e-01	6.125772e-01
2.147852e-01	6.110949e-01
2.157842e-01	6.096153e-01
2.167832e-01	6.081384e-01
2.177822e-01	6.066640e-01
2.187812e-01	6.051924e-01
2.197802e-01	6.037233e-01
2.207792e-01	6.022569e-01
2.217782e-01	6.007931e-01
2.227772e-01	5.993319e-01
2.237762e-01	5.978734e-01
2.247752e-01	5.964174e-01
2.257742e-01	5.949641e-01
2.267732e-01	5.935133e-01
2.277722e-01	5.920652e-01
2.287712e-01	5.906196e-01
2.297702e-01	5.891766e-01
2.307692e-01	5.877363e-01
2.317682e-01	5.862984e-01
2.327672e-01	5.848632e-01
2.337662e-01	5.834305e-01
2.347652e-01	5.820004e-01
2.357642e-01	5.805729e-01
2.367632e-01	5.791479e-01
2.377622e-01	5.777254e-01
2.387612e-01	5.763055e-01
2.397602e-01	5.748881e-01
2.407592e-01	5.734733e-01
2.417582e-01	5.720610e-01
2.427572e-01	5.706512e-01
2.437562e-01	5.692439e-01
2.447552e-01	5.678392e-01
2.457542e-01	5.664369e-01
2.467532e-01	5.650372e-01
2.477522e-01	5.636400e-01
2.487512e-01	5.622453e-01
2.497502e-01	5.608530e-01
2.507493e-01	5.594633e-01
2.517483e-01	5.580760e-01
2.527473e-01	5.566912e-01
2.537463e-01	5.553089e-01
2.547453e-01	5.539291e-01
2.557443e-01	5.525517e-01
2.567433e-01	5.511768e-01
2.577423e-01	5.498043e-01
2.587413e-01	5.484343e-01
2.597403e-01	5.470668e-01
2.607393e-01	5.457016e-01
2.617383e-01	5.443390e-01
2.627373e-01	5.429787e-01
2.637363e-01	5.416209e-01
2.647353e-01	5.402655e-01
2.657343e-01	5.389126e-01
2.667333e-01	5.375620e-01
2.677323e-01	5.362139e-01
2.687313e-01	5.348681e-01
2.697303e-01	5.335248e-01
2.707293e-01	5.321839e-01
2.717283e-01	5.308454e-01
2.727273e-01	5.295092e-01
2.737263e-01	5.281755e-01
2.747253e-01	5.268441e-01
2.757243e-01	5.255151e-01
2.767233e-01	5.241885e-01
2.777223e-01	5.228642e-01
2.787213e-01	5.215423e-01
2.797203e-01	5.202228e-01
2.807193e-01	5.189056e-01
2.817183e-01	5.175908e-01
2.827173e-01	5.162783e-01
2.837163e-01	5.149682e-01
2.847153e-01	5.136604e-01
2.857143e-01	5.123549e-01
2.867133e-01	5.110518e-01
2.877123e-01	5.097510e-01
2.887113e-01	5.084525e-01
2.897103e-01	5.071563e-01
2.907093e-01	5.058625e-01
2.917083e-01	5.045709e-01
2.927073e-01	5.032817e-01
2.937063e-01	5.019948e-01
2.947053e-01	5.007101e-01
2.957043e-01	4.994278e-01
2.967033e-01	4.981477e-01
2.977023e-01	4.968700e-01
2.987013e-01	4.955945e-01
2.997003e-01	4.943213e-01
3.006993e-01	4.930503e-01
3.016983e-01	4.917817e-01
3.026973e-01	4.905153e-01
3.036963e-01	4.892511e-01
3.046953e-01	4.879892e-01
3.056943e-01	4.867296e-01
3.066933e-01	4.854722e-01
3.076923e-01	4.842170e-01
3.086913e-01	4.829641e-01
3.096903e-01	4.817135e-01
3.106893e-01	4.804650e-01
3.116883e-01	4.792188e-01
3.126873e-01	4.779748e-01
3.136863e-01	4.767331e-01
3.146853e-01	4.754935e-01
3.156843e-01	4.742562e-01
3.166833e-01	4.730211e-01
3.176823e-01	4.717881e-01
3.186813e-01	4.705574e-01
3.196803e-01	4.693289e-01
3.206793e-01	4.681025e-01
3.216783e-01	4.668784e-01
3.226773e-01	4.656564e-01
3.236763e-01	4.644367e-01
3.246753e-01	4.632190e-01
3.256743e-01	4.620036e-01
3.266733e-01	4.607904e-01
3.276723e-01	4.595793e-01
3.286713e-01	4.583703e-01
3.296703e-01	4.571635e-01
3.306693e-01	4.559589e-01
3.316683e-01	4.547565e-01
3.326673e-01	4.535561e-01
3.336663e-01	4.523579e-01
3.346653e-01	4.511619e-01
3.356643e-01	4.499680e-01
3.366633e-01	4.487762e-01
3.376623e-01	4.475866e-01
3.386613e-01	4.463990e-01
3.396603e-01	4.452136e-01
3.406593e-01	4.440303e-01
3.416583e-01	4.428492e-01
3.426573e-01	4.416701e-01
3.436563e-01	4.404931e-01
3.446553e-01	4.393183e-01
3.456543e-01	4.381455e-01
3.466533e-01	4.369748e-01
3.476523e-01	4.358063e-01
3.486513e-01	4.346398e-01
3.496503e-01	4.334754e-01
3.506494e-01	4.323130e-01
3.516484e-01	4.311528e-01
3.526474e-01	4.299946e-01
3.536464e-01	4.288385e-01
3.546454e-01	4.276844e-01
3.556444e-01	4.265324e-01
3.566434e-01	4.253825e-01
3.576424e-01	4.242346e-01
3.586414e-01	4.230888e-01
3.596404e-01	4.219450e-01
3.606394e-01	4.208033e-01
3.616384e-01	4.196636e-01
3.626374e-01	4.185259e-01
3.636364e-01	4.173903e-01
3.646354e-01	4.162567e-01
3.656344e-01	4.151251e-01
3.666334e-01	4.139956e-01
3.676324e-01	4.128680e-01
3.686314e-01	4.117425e-01
3.696304e-01	4.106190e-01
3.706294e-01	4.094975e-01
3.716284e-01	4.083780e-01
3.726274e-01	4.072605e-01
3.736264e-01	4.061450e-01
3.746254e-01	4.050315e-01
3.756244e-01	4.039200e-01
3.766234e-01	4.028105e-01
3.776224e-01	4.017030e-01
3.786214e-01	4.005974e-01
3.796204e-01	3.994938e-01
3.806194e-01	3.983922e-01
3.816184e-01	3.972926e-01
3.826174e-01	3.961949e-01
3.836164e-01	3.950992e-01
3.846154e-01	3.940055e-01
3.856144e-01	3.929137e-01
3.866134e-01	3.918238e-01
3.876124e-01	3.907360e-01
3.886114e-01	3.896500e-01
3.896104e-01	3.885660e-01
3.906094e-01	3.874840e-01
3.916084e-01	3.864039e-01
3.926074e-01	3.853257e-01
3.936064e-01	3.842494e-01
3.946054e-01	3.831751e-01
3.956044e-01	3.821027e-01
3.966034e-01	3.810322e-01
3.976024e-01	3.799636e-01
3.986014e-01	3.788970e-01
3.996004e-01	3.778322e-01
4.005994e-01	3.767694e-01
4.015984e-01	3.757085e-01
4.025974e-01	3.746494e-01
4.035964e-01	3.735923e-01
4.045954e-01	3.725370e-01
4.055944e-01	3.714837e-01
4.065934e-01	3.704322e-01
4.075924e-01	3.693827e-01
4.085914e-01	3.683350e-01
4.095904e-01	3.672891e-01
4.105894e-01	3.662452e-01
4.115884e-01	3.652031e-01
4.125874e-01	3.641629e-01
4.135864e-01	3.631246e-01
4.145854e-01	3.620881e-01
4.155844e-01	3.610535e-01
4.165834e-01	3.600207e-01
4.175824e-01	3.589898e-01
4.185814e-01	3.579608e-01
4.195804e-01	3.569336e-01
4.205794e-01	3.559082e-01
4.215784e-01	3.548847e-01
4.225774e-01	3.538630e-01
4.235764e-01	3.528431e-01
4.245754e-01	3.518251e-01
4.255744e-01	3.508089e-01
4.265734e-01	3.497945e-01
4.275724e-01	3.487820e-01
4.285714e-01	3.477713e-01
4.295704e-01	3.467623e-01
4.305694e-01	3.457552e-01
4.315684e-01	3.447500e-01
4.325674e-01	3.437465e-01
4.335664e-01	3.427448e-01
4.345654e-01	3.417449e-01
4.355644e-01	3.407468e-01
4.365634e-01	3.397506e-01
4.375624e-01	3.387561e-01
4.385614e-01	3.377634e-01
4.395604e-01	3.367724e-01
4.405594e-01	3.357833e-01
4.415584e-01	3.347959e-01
4.425574e-01	3.338104e-01
4.435564e-01	3.328266e-01
4.445554e-01	3.318445e-01
4.455544e-01	3.308643e-01
4.465534e-01	3.298858e-01
4.475524e-01	3.289090e-01
4.485514e-01	3.279341e-01
4.495504e-01	3.269608e-01
4.505495e-01	3.259894e-01
4.515485e-01	3.250197e-01
4.525475e-01	3.240517e-01
4.535465e-01	3.230855e-01
4.545455e-01	3.221210e-01
4.555445e-01	3.211583e-01
4.565435e-01	3.201973e-01
4.575425e-01	3.192380e-01
4.585415e-01	3.182805e-01
4.595405e-01	3.173246e-01
4.605395e-01	3.163706e-01
4.615385e-01	3.154182e-01
4.625375e-01	3.144676e-01
4.635365e-01	3.135186e-01
4.645355e-01	3.125714e-01
4.655345e-01	3.116259e-01
4.665335e-01	3.106821e-01
4.675325e-01	3.097401e-01
4.685315e-01	3.087997e-01
4.695305e-01	3.078610e-01
4.705295e-01	3.069240e-01
4.715285e-01	3.059887e-01
4.725275e-01	3.050551e-01
4.735265e-01	3.041232e-01
4.745255e-01	3.031930e-01
4.755245e-01	3.022645e-01
4.765235e-01	3.013376e-01
4.775225e-01	3.004124e-01
4.785215e-01	2.994889e-01
4.795205e-01	2.985671e-01
4.805195e-01	2.976469e-01
4.815185e-01	2.967285e-01
4.825175e-01	2.958116e-01
4.835165e-01	2.948965e-01
4.845155e-01	2.939830e-01
4.855145e-01	2.930711e-01
4.865135e-01	2.921609e-01
4.875125e-01	2.912524e-01
4.885115e-01	2.903455e-01
4.895105e-01	2.894403e-01
4.905095e-01	2.885367e-01
4.915085e-01	2.876347e-01
4.925075e-01	2.867344e-01
4.935065e-01	2.858357e-01
4.945055e-01	2.849387e-01
4.955045e-01	2.840432e-01
4.965035e-01	2.831494e-01
4.975025e-01	2.822573e-01
4.985015e-01	2.813667e-01
4.995005e-01	2.804778e-01
5.004995e-01	2.795905e-01
5.014985e-01	2.787048e-01
5.024975e-01	2.778208e-01
5.034965e-01	2.769383e-01
5.044955e-01	2.760574e-01
5.054945e-01	2.751782e-01
5.064935e-01	2.743006e-01
5.074925e-01	2.734245e-01
5.084915e-01	2.725501e-01
5.094905e-01	2.716772e-01
5.104895e-01	2.708060e-01
5.114885e-01	2.699363e-01
5.124875e-01	2.690682e-01
5.134865e-01	2.682017e-01
5.144855e-01	2.673368e-01
5.154845e-01	2.664735e-01
5.164835e-01	2.656117e-01
5.174825e-01	2.647515e-01
5.184815e-01	2.638929e-01
5.194805e-01	2.630359e-01
5.204795e-01	2.621804e-01
5.214785e-01	2.613265e-01
5.224775e-01	2.604742e-01
5.234765e-01	2.596234e-01
5.244755e-01	2.587742e-01
5.254745e-01	2.579266e-01
5.264735e-01	2.570805e-01
5.274725e-01	2.562359e-01
5.284715e-01	2.553929e-01
5.294705e-01	2.545514e-01
5.304695e-01	2.537115e-01
5.314685e-01	2.528732e-01
5.324675e-01	2.520363e-01
5.334665e-01	2.512010e-01
5.344655e-01	2.503673e-01
5.354645e-01	2.495351e-01
5.364635e-01	2.487044e-01
5.374625e-01	2.478752e-01
5.384615e-01	2.470476e-01
5.394605e-01	2.462215e-01
5.404595e-01	2.453969e-01
5.414585e-01	2.445738e-01
5.424575e-01	2.437522e-01
5.434565e-01	2.429322e-01
5.444555e-01	2.421137e-01
5.454545e-01	2.412966e-01
5.464535e-01	2.404811e-01
5.474525e-01	2.396671e-01
5.484515e-01	2.388546e-01
5.494505e-01	2.380436e-01
5.504496e-01	2.372341e-01
5.514486e-01	2.364261e-01
5.524476e-01	2.356196e-01
5.534466e-01	2.348145e-01
5.544456e-01	2.340110e-01
5.554446e-01	2.332090e-01
5.564436e-01	2.324084e-01
5.574426e-01	2.316093e-01
5.584416e-01	2.308117e-01
5.594406e-01	2.300156e-01
5.604396e-01	2.292210e-01
5.614386e-01	2.284278e-01
5.624376e-01	2.276361e-01
5.634366e-01	2.268459e-01
5.644356e-01	2.260571e-01
5.654346e-01	2.252698e-01
5.664336e-01	2.244840e-01
5.674326e-01	2.236996e-01
5.684316e-01	2.229167e-01
5.694306e-01	2.221353e-01
5.704296e-01	2.213553e-01
5.714286e-01	2.205768e-01
5.724276e-01	2.197997e-01
5.734266e-01	2.190240e-01
5.744256e-01	2.182498e-01
5.754246e-01	2.174771e-01
5.764236e-01	2.167058e-01
5.774226e-01	2.159359e-01
5.784216e-01	2.151675e-01
5.794206e-01	2.144005e-01
5.804196e-01	2.136349e-01
5.814186e-01	2.128708e-01
5.824176e-01	2.121081e-01
5.834166e-01	2.113468e-01
5.844156e-01	2.105870e-01
5.854146e-01	2.098286e-01
5.864136e-01	2.090716e-01
5.874126e-01	2.083160e-01
5.884116e-01	2.075618e-01
5.894106e-01	2.068091e-01
5.904096e-01	2.060577e-01
5.914086e-01	2.053078e-01
5.924076e-01	2.045593e-01
5.934066e-01	2.038122e-01
5.944056e-01	2.030665e-01
5.954046e-01	2.023222e-01
5.964036e-01	2.015793e-01
5.974026e-01	2.008378e-01
5.984016e-01	2.000978e-01
5.994006e-01	1.993591e-01
6.003996e-01	1.986218e-01
6.013986e-01	1.978859e-01
6.023976e-01	1.971513e-01
6.033966e-01	1.964182e-01
6.043956e-01	1.956865e-01
6.053946e-01	1.949561e-01
6.063936e-01	1.942271e-01
6.073926e-01	1.934995e-01
6.083916e-01	1.927733e-01
6.093906e-01	1.920485e-01
6.103896e-01	1.913250e-01
6.113886e-01	1.906029e-01
6.123876e-01	1.898822e-01
6.133866e-01	1.891628e-01
6.143856e-01	1.884448e-01
6.153846e-01	1.877282e-01
6.163836e-01	1.870130e-01
6.173826e-01	1.862991e-01
6.183816e-01	1.855865e-01
6.193806e-01	1.848753e-01
6.203796e-01	1.841655e-01
6.213786e-01	1.834571e-01
6.223776e-01	1.827499e-01
6.233766e-01	1.820442e-01
6.243756e-01	1.813398e-01
6.253746e-01	1.806367e-01
6.263736e-01	1.799350e-01
6.273726e-01	1.792346e-01
6.283716e-01	1.785356e-01
6.293706e-01	1.778379e-01
6.303696e-01	1.771415e-01
6.313686e-01	1.764465e-01
6.323676e-01	1.757528e-01
6.333666e-01	1.750604e-01
6.343656e-01	1.743694e-01
6.353646e-01	1.736797e-01
6.363636e-01	1.729913e-01
6.373626e-01	1.723043e-01
6.383616e-01	1.716186e-01
6.393606e-01	1.709342e-01
6.403596e-01	1.702511e-01
6.413586e-01	1.695693e-01
6.423576e-01	1.688889e-01
6.433566e-01	1.682098e-01
6.443556e-01	1.675320e-01
6.453546e-01	1.668555e-01
6.463536e-01	1.661803e-01
6.473526e-01	1.655064e-01
6.483516e-01	1.648338e-01
6.493506e-01	1.641625e-01
6.503497e-01	1.634926e-01
6.513487e-01	1.628239e-01
6.523477e-01	1.621565e-01
6.533467e-01	1.614905e-01
6.543457e-01	1.608257e-01
6.553447e-01	1.601622e-01
6.563437e-01	1.595000e-01
6.573427e-01	1.588392e-01
6.583417e-01	1.581796e-01
6.593407e-01	1.575212e-01
6.603397e-01	1.568642e-01
6.613387e-01	1.562085e-01
6.623377e-01	1.555540e-01
6.633367e-01	1.549009e-01
6.643357e-01	1.542490e-01
6.653347e-01	1.535983e-01
6.663337e-01	1.529490e-01
6.673327e-01	1.523009e-01
6.683317e-01	1.516542e-01
6.693307e-01	1.510086e-01
6.703297e-01	1.503644e-01
6.713287e-01	1.497214e-01
6.723277e-01	1.490797e-01
6.733267e-01	1.484393e-01
6.743257e-01	1.478001e-01
6.753247e-01	1.471622e-01
6.763237e-01	1.465255e-01
6.773227e-01	1.458901e-01
6.783217e-01	1.452560e-01
6.793207e-01	1.446231e-01
6.803197e-01	1.439915e-01
6.813187e-01	1.433611e-01
6.823177e-01	1.427320e-01
6.833167e-01	1.421042e-01
6.843157e-01	1.414775e-01
6.853147e-01	1.408522e-01
6.863137e-01	1.402281e-01
6.873127e-01	1.396052e-01
6.883117e-01	1.389835e-01
6.893107e-01	1.383632e-01
6.903097e-01	1.377440e-01
6.913087e-01	1.371261e-01
6.923077e-01	1.365094e-01
6.933067e-01	1.358940e-01
6.943057e-01	1.352798e-01
6.953047e-01	1.346668e-01
6.963037e-01	1.340551e-01
6.973027e-01	1.334445e-01
6.983017e-01	1.328353e-01
6.993007e-01	1.322272e-01
7.002997e-01	1.316204e-01
7.012987e-01	1.310148e-01
7.022977e-01	1.304104e-01
7.032967e-01	1.298072e-01
7.042957e-01	1.292053e-01
7.052947e-01	1.286046e-01
7.062937e-01	1.280051e-01
7.072927e-01	1.274068e-01
7.082917e-01	1.268097e-01
7.092907e-01	1.262138e-01
7.102897e-01	1.256192e-01
7.112887e-01	1.250257e-01
7.122877e-01	1.244335e-01
7.132867e-01	1.238425e-01
7.142857e-01	1.232527e-01
7.152847e-01	1.226641e-01
7.162837e-01	1.220767e-01
7.172827e-01	1.214905e-01
7.182817e-01	1.209054e-01
7.192807e-01	1.203216e-01
7.202797e-01	1.197390e-01
7.212787e-01	1.191576e-01
7.222777e-01	1.185774e-01
7.232767e-01	1.179984e-01
7.242757e-01	1.174206e-01
7.252747e-01	1.168439e-01
7.262737e-01	1.162685e-01
7.272727e-01	1.156942e-01
7.282717e-01	1.151212e-01
7.292707e-01	1.145493e-01
7.302697e-01	1.139786e-01
7.312687e-01	1.134091e-01
7.322677e-01	1.128407e-01
7.332667e-01	1.122736e-01
7.342657e-01	1.117076e-01
7.352647e-01	1.111428e-01
7.362637e-01	1.105792e-01
7.372627e-01	1.100168e-01
